"","Twostep","SPJ","CCE","SPJ_chen"
"1",-0.0243931495508971,-0.00912223087266483,-0.0263310207616428,-0.0439806316906228
"2",-0.0172084732071059,-0.0235276421040486,0.0566112060075288,0.0871562587766563
"3",-0.0110480708056271,-0.0203183439405046,0.0601059399364376,0.10449386759228
"4",-0.0221809466656982,-0.0122759372912137,-0.0209545250073809,-0.0491158822788891
"5",-0.0163367352581473,-0.0193757738368558,0.0559959929577433,0.0852012751098564
"6",-0.0150438894443172,-0.0180328700704109,0.0520115993119368,0.0638916481766738
"7",-0.0196690662891131,-0.0124581971602659,-0.0172556752033714,-0.0497020789491595
"8",-0.0159440060101026,-0.0114186126018541,0.0497133022188972,0.0768364587998763
"9",-0.015850815812844,-0.0118798908194531,0.0473540323263231,0.0576248341712622
"10",0.0281958111173897,0.0283913538972884,0.0333974312603597,0.0591227676546272
"11",0.0566542879266374,0.0980176158396327,0.0981171034633188,0.173194584967545
"12",0.0560411792046874,0.102262640123201,0.101683421436724,0.179836244914934
"13",0.0246954597440508,0.0208922424029244,0.0254239046869033,0.0576263646866282
"14",0.0436667324434871,0.0665984002146958,0.0855957297084464,0.138699921464606
"15",0.0448235558677885,0.0721837503762793,0.0801189151720416,0.128071416262327
"16",0.0208410798116786,0.0162112902322013,0.0199754436225557,0.0535428578424835
"17",0.0316420963843329,0.0425537496662415,0.0675589809148809,0.113437495035194
"18",0.0339320039070216,0.0475440446360663,0.0693513932849838,0.100034038057183
