"","Twostep","SPJ","CCE","SPJ_chen"
"1",-0.00228088490046979,0.000763659776501154,-0.0030353611301547,-0.0119403916026647
"2",0.0255055511011096,0.00205863131020525,0.0775183759841182,0.101562457147254
"3",0.030812402111398,0.0108562544057065,0.0766694673649157,0.093893704059916
"4",-0.000646023235289477,0.00147088824955734,0.00201692356618975,-0.0191770087376426
"5",0.0204603473585354,0.00328200664762778,0.0764291636950082,0.0880606177904302
"6",0.0213058867226552,0.00332286869910041,0.0713910558756926,0.0751588301025765
"7",-0.000184110812614696,-4.53310776904517e-05,0.00324399610867642,-0.0234964832268435
"8",0.011761226706713,-0.00171999179733044,0.0668610141202581,0.0876232638835603
"9",0.00942572308948338,-0.00404590933997729,0.0681098535912048,0.0666815837253488
"10",0.0154251771865807,0.0275761533209383,0.0170301491972569,0.036787686958526
"11",0.0637387234646682,0.102725282949537,0.108197281722053,0.162236741736615
"12",0.066211809332903,0.10129513947707,0.106035156059096,0.158040276126231
"13",0.010059736639674,0.0168084144010335,0.0121072998602734,0.0308574352402164
"14",0.046028184535007,0.0685600323610017,0.0964075229363098,0.130561742713364
"15",0.0470564486097877,0.0705621577774118,0.0916255659130657,0.119630516145754
"16",0.00678531144083018,0.00966032296136781,0.00930591384688594,0.0296035533210445
"17",0.0299452387916855,0.0417531206180742,0.0794757005797878,0.114367048034482
"18",0.0277629731085939,0.0415141004290493,0.0814338082620249,0.103146955162517
