"","Twostep","SPJ","CCE","SPJ_chen"
"1",-0.00777447113314104,-0.00618791526241207,-0.00390793173906536,-0.0252330764341587
"2",0.00539680551215376,-0.0100335619770959,0.0625347533395811,0.0944190692618489
"3",0.00346923058886666,-0.0101887650551657,0.061351772596973,0.0829975226835489
"4",-0.00737483227020153,-0.00750034259535111,-0.00176927071965599,-0.0304684597335319
"5",-0.000429313933546965,-0.0119158792861774,0.0613530936321665,0.0789394262045475
"6",0.000443491263549858,-0.0122925300007325,0.0530355909216685,0.070418052083313
"7",-0.00609864631008872,-0.00628529558814115,-0.000854791639493135,-0.032804032809465
"8",-0.00321888276596393,-0.00944312758771206,0.0561398929167659,0.070419986807336
"9",-0.00290407101985,-0.00961660330385046,0.050020101938947,0.0609947343315463
"10",0.0142738191158041,0.0214347152185043,0.0170329087131602,0.0418490246102727
"11",0.0361856478685623,0.064878232451334,0.0915910554245263,0.147516284414649
"12",0.0395231634301307,0.0701393900659441,0.0855170969679054,0.150167550847783
"13",0.0105305995802179,0.0138231767873351,0.0123579277206986,0.0377539367757754
"14",0.0262756997964554,0.0430271965975492,0.0772370042735954,0.117829327483882
"15",0.0290485623308681,0.0462384880375749,0.0721468647367601,0.112847456751035
"16",0.0078973980268505,0.00939543978999222,0.00807101068971045,0.0362234623911542
"17",0.0185060152190748,0.0282672441410557,0.0674123724987258,0.0986946067836719
"18",0.0186521206190998,0.0278671295323476,0.0623433464286051,0.0902520767916215
