"","Twostep","SPJ","CCE","SPJ_chen"
"1",-0.00450807810883396,-0.00129103599811564,5.75778764926191e-05,-0.0217520059827913
"2",0.00540212207809799,-0.00280683307195754,0.0744440586605734,0.0857500963612061
"3",0.00918050062053025,-0.00434798505241037,0.070249956461165,0.0938305547455915
"4",-0.00162205802771888,0.000795796193550189,0.00442885113485267,-0.0261289560257776
"5",0.00279711627605812,-0.00191490019078154,0.0687438041022429,0.0898677393318721
"6",0.00443619735719067,-0.00364918943842357,0.0642033822029223,0.0776859389043476
"7",-0.000627846122903727,0.000581161545763616,0.00518670801650076,-0.0276827359889309
"8",0.00280074442775279,-0.000210855790478395,0.0708500414160485,0.0796713804501402
"9",0.00171587400788773,-0.00230160392595675,0.0610656416471558,0.0738990002752323
"10",0.00953412903850777,0.0141007716673189,0.0134402345091326,0.0373062689587644
"11",0.0331600135509917,0.0567131782839267,0.0903880776085319,0.130838907752467
"12",0.0355503721358975,0.0551554893619157,0.0909276651305121,0.144766806823802
"13",0.00665836454515918,0.00865497554522314,0.0112743684648321,0.0331104272721969
"14",0.0216941072290622,0.0329922805632229,0.0786351778800299,0.114596720416658
"15",0.0271973930617691,0.0388136178402143,0.0775358148889442,0.110998318708166
"16",0.00398766618255883,0.00537802447163321,0.00911752903379612,0.0314396305601883
"17",0.0153938801717183,0.0216744791947697,0.0773514198197059,0.101593258742615
"18",0.0175572475952846,0.0250337955322074,0.0688099047769143,0.100400183488673
