"","Twostep","SPJ","CCE","SPJ_chen"
"1",-0.0177325854640393,-0.00549353839010475,-0.0191520852296838,-0.0284017653113576
"2",0.00808580710084868,-0.00873198185103879,0.0639516280681929,0.0951760211701052
"3",0.0136081796421978,0.00382461418257002,0.0641027589221081,0.0903620677402984
"4",-0.0138069217237537,-0.00563133777960867,-0.0142580799503721,-0.0366391977961152
"5",0.00419475789543491,-0.0039059645829729,0.0581471256952359,0.0718231930341105
"6",0.00278860779818085,-0.00704569586265192,0.0540405495013787,0.0723258119210432
"7",-0.0107920316059812,-0.00532516353705957,-0.0107578824149349,-0.0414900903776863
"8",-0.000538211370150306,-0.00417609444481369,0.0604191831592217,0.0763554938254235
"9",-0.00183066665157535,-0.00841762253957995,0.0510272079469839,0.0630425331138289
"10",0.0220209277293088,0.023922143641916,0.0258241382735764,0.0449982628419344
"11",0.0454491045693428,0.081385225032491,0.0955911101788829,0.156028928599771
"12",0.0505118369605781,0.0931349032337552,0.0954241331169564,0.158316584083146
"13",0.0163074041058147,0.0153258069284655,0.0188832589589747,0.0441771359292616
"14",0.0336261148132401,0.0573347866147554,0.0764125088659618,0.116109284525845
"15",0.0343357809352149,0.056348926773951,0.0775980274778092,0.114592647054858
"16",0.0122710803506411,0.0107968743708394,0.0136056567647812,0.0442638446684128
"17",0.0247076882757714,0.0411750774570797,0.0718064991944967,0.1057813187069
"18",0.0237952894424315,0.0388686377984411,0.0618784651669412,0.0967833971218099
