"","Twostep","SPJ","CCE","SPJ_chen"
"T=30",-0.00188109621365041,0.00304680800876664,-0.000761990355281472,-0.00997817469232829
"T=30",0.0285006008779129,0.00693305495020552,0.0725667020179799,0.108373707257757
"T=30",0.026662935143493,0.0070747522425803,0.075935273170652,0.0932419662890354
"T=50",-0.000916123834030275,0.000553638905933439,0.00221825910946498,-0.0202398086442737
"T=50",0.0210077299562125,0.00623424586347871,0.0736734763314317,0.0930314737632352
"T=50",0.0198133333017755,0.00292888520203921,0.0699614685009264,0.0793437046287054
"T=100",0.000540015460023161,0.00132512309174091,0.00438176501885664,-0.0233622382460939
"T=100",0.0135511137865114,0.0014654226959423,0.0736401400165757,0.0873040522891079
"T=100",0.0104798647985961,-0.00170339608602703,0.0629109496725251,0.0667937339834313
"T=30",0.0151471119114728,0.0284515166011633,0.0177066060415692,0.0372620945836326
"T=30",0.0646288719630379,0.106802416507896,0.104754089424878,0.17521205021743
"T=30",0.0640827824436338,0.106259229176256,0.104568292613129,0.162098371546541
"T=50",0.0106752116475995,0.017713002161107,0.0128901177172743,0.0321505011332832
"T=50",0.0447800202433259,0.0675083714402457,0.0937538872948032,0.132736213939793
"T=50",0.0458351052261531,0.0701939215170362,0.0915286597011102,0.1254577007201
"T=100",0.00675487175554585,0.0100176745933844,0.00973734315838509,0.0288919722432903
"T=100",0.0311377357518079,0.0449457117636137,0.0843574392469369,0.113162334436239
"T=100",0.0287593788480238,0.0444450051988402,0.0763031162205627,0.0986673620177518
