"","Twostep","SPJ","CCE","SPJ_chen"
"T=30",0.0121551389908514,0.00598782954460595,0.0197839042358376,-0.00472714441079061
"T=30",0.0249486676874294,-0.00185879593825076,0.0874607859436654,0.102628620245258
"T=30",0.0239765593036102,-0.00334870709496879,0.0829474770570533,0.0939403480828766
"T=50",0.0113599519661053,0.00539824954395601,0.0215564373303789,-0.0101891072872924
"T=50",0.0205562292798613,0.00147706602722518,0.0867913521955785,0.0943361227497053
"T=50",0.020739882235205,0.00282519343702212,0.0841012504993813,0.0794913695638935
"T=100",0.011242584420456,0.00613214361292103,0.0225346732587319,-0.0107671358435254
"T=100",0.0167521811411766,0.00498383211873524,0.0823087638853559,0.0897393358290614
"T=100",0.0174656528258619,0.00597412964915993,0.0784148085970535,0.0697279225088541
"T=30",0.0158318212801479,0.0178605586753128,0.025334193751324,0.0322991128352075
"T=30",0.04074961604855,0.0597928821179774,0.105894002351536,0.152139783483145
"T=30",0.0414003251476079,0.061995021665664,0.103781115045266,0.145253797172753
"T=50",0.0134824635137991,0.0125456636225038,0.0248254877010577,0.0247927169928684
"T=50",0.0305332608508851,0.0388452779463926,0.0994893619757729,0.125662621371297
"T=50",0.0324004760020346,0.0407720802821014,0.0976699657031809,0.116449125184754
"T=100",0.0122259146466528,0.00894235686984927,0.0241131898106438,0.0190127783173114
"T=100",0.0223654818934248,0.022239901772666,0.0908266613771128,0.111816830926815
"T=100",0.0238961093321121,0.0250251145057959,0.0874309207800083,0.0941282186173583
